alpha,avg_boundary_cost,avg_cost,avg_fidelity,avg_leakage,avg_min_cost,avg_min_cost_time_ns,avg_time_cost,avg_time_ns,checkpoint_path,eval_cost,eval_fidelity,eval_leakage,eval_min_cost,eval_min_cost_time_ns,eval_plan_path,eval_time_ns,gamma,num_workers,phase_iter,robustness,robustness_path,robustness_sigma_1p0_average_fidelity,robustness_sigma_1p0_average_gate_fidelity,robustness_sigma_1p0_fidelity_variance,update_kl,update_policy_loss,update_updated,update_value_loss
3.14,0.9398961433366675,10.640349620288186,0.7560966533816202,0.6961420010767719,6.056582076936848,112.0415,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000017.pt,2.4682956428108795,0.7983575602733635,0.006988946076057233,1.1072828109447939,122.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000017_control_plan.npz,180.0,1.5707963267948966,8,17,"{'sigma_1p0': {'average_fidelity': 0.8014382824335344, 'average_gate_fidelity': 0.7517978530419179, 'fidelity_variance': 0.0030777594993269754, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000017_robustness.json,0.8014382824335344,0.7517978530419179,0.0030777594993269754,0.009959623217582703,-1.6954210257935642e-10,1.0,337.7855224609375
3.14,0.939139329623905,10.627417079639933,0.7575493971352978,0.6963771721369006,5.929421944720483,111.1165,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000018.pt,2.4014758698581042,0.8053891504478468,0.0072240402779701375,1.02931853185671,118.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000018_control_plan.npz,180.0,1.5707963267948966,8,18,"{'sigma_1p0': {'average_fidelity': 0.7982699435016033, 'average_gate_fidelity': 0.747837429377004, 'fidelity_variance': 0.0032863683315385453, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000018_robustness.json,0.7982699435016033,0.747837429377004,0.0032863683315385453,0.009945710189640522,1.1020236945213924e-09,1.0,328.1339416503906
3.14,0.945309889481777,10.66390554444041,0.7549471634440078,0.6968067289398711,5.818614315656904,109.99,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000019.pt,2.3013689457786732,0.815006714799437,0.007615973842924518,0.9594084771188198,118.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000019_control_plan.npz,180.0,1.5707963267948966,8,19,"{'sigma_1p0': {'average_fidelity': 0.8170973723250186, 'average_gate_fidelity': 0.7713717154062731, 'fidelity_variance': 0.003100864102827244, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000019_robustness.json,0.8170973723250186,0.7713717154062731,0.003100864102827244,0.009949343279004097,-8.392333938900265e-09,1.0,342.59307861328125
3.14,1.0235492698502215,10.738949385790338,0.7546429646019853,0.6961829761959971,5.671878429041962,108.691,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000020.pt,2.2673707231139097,0.8169618432377928,0.00784079046447009,0.9383368579832042,116.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000020_control_plan.npz,180.0,1.5707963267948966,8,20,"{'sigma_1p0': {'average_fidelity': 0.8112738677133579, 'average_gate_fidelity': 0.7640923346416972, 'fidelity_variance': 0.0024717860471942603, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000020_robustness.json,0.8112738677133579,0.7640923346416972,0.0024717860471942603,0.009926985949277878,-2.2888184680880386e-09,1.0,355.0227355957031
3.14,0.975126716203697,10.670949434435506,0.7571404977540729,0.6967227695772538,5.614496005324575,107.938,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000021.pt,2.2829872050003543,0.8151550481179118,0.007924170701425069,0.9175242949048963,114.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000021_control_plan.npz,180.0,1.5707963267948966,8,21,"{'sigma_1p0': {'average_fidelity': 0.8104886785201718, 'average_gate_fidelity': 0.7631108481502149, 'fidelity_variance': 0.003433831647886266, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000021_robustness.json,0.8104886785201718,0.7631108481502149,0.003433831647886266,0.00994941033422947,1.907348723406699e-09,1.0,351.4368896484375
3.14,0.9608142426978808,10.692978200569474,0.7537594994710677,0.696975895258227,5.544221088493566,106.894,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000022.pt,2.179728329282165,0.8247420700390227,0.008040455809901176,0.8975903122049218,114.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000022_control_plan.npz,180.0,1.5707963267948966,8,22,"{'sigma_1p0': {'average_fidelity': 0.8109777347770404, 'average_gate_fidelity': 0.7637221684713006, 'fidelity_variance': 0.00214663243138863, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000022_robustness.json,0.8109777347770404,0.7637221684713006,0.00214663243138863,0.00997188501060009,-8.434719589445194e-09,1.0,368.2017822265625
3.14,0.9653009812831581,10.690183443941173,0.7539777005062874,0.696465946772089,5.4944390807143275,106.2195,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000023.pt,2.2357239534879096,0.8189487090652227,0.00802851212651599,0.9002269981813293,114.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000023_control_plan.npz,180.0,1.5707963267948966,8,23,"{'sigma_1p0': {'average_fidelity': 0.8153400622225775, 'average_gate_fidelity': 0.769175077778222, 'fidelity_variance': 0.0032242265952123566, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000023_robustness.json,0.8153400622225775,0.769175077778222,0.0032242265952123566,0.00995952170342207,-7.502237941992007e-09,1.0,370.8723449707031
3.14,0.8151685868387029,10.482446289541022,0.7588648531902632,0.6955926234604949,5.439345579059052,105.6675,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000024.pt,2.15161185882725,0.8270943349013932,0.008049602254637836,0.8815120815133051,114.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000024_control_plan.npz,180.0,1.5707963267948966,8,24,"{'sigma_1p0': {'average_fidelity': 0.812798368825606, 'average_gate_fidelity': 0.7659979610320076, 'fidelity_variance': 0.0030441653231708245, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000024_robustness.json,0.812798368825606,0.7659979610320076,0.0030441653231708245,0.00997462123632431,2.543131483179195e-09,1.0,343.3017578125
3.14,0.7576214164803419,10.376180313558395,0.7645483474005944,0.6964042371083995,5.422969411175573,105.373,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000025.pt,1.931256880039117,0.8479179370641955,0.008239039707161824,0.8437253179788702,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000025_control_plan.npz,180.0,1.5707963267948966,8,25,"{'sigma_1p0': {'average_fidelity': 0.8464727441594448, 'average_gate_fidelity': 0.8080909301993058, 'fidelity_variance': 0.0020721163529395644, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000025_robustness.json,0.8464727441594448,0.8080909301993058,0.0020721163529395644,0.00991736352443695,1.233418789325924e-08,1.0,315.96661376953125
3.14,0.8661725923456354,10.488037452289861,0.7650654934903135,0.6972519794847359,5.366512908145538,104.978,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000026.pt,1.962951705004274,0.8447464797624629,0.00820683431087886,0.848591924203929,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000026_control_plan.npz,180.0,1.5707963267948966,8,26,"{'sigma_1p0': {'average_fidelity': 0.8235725807247732, 'average_gate_fidelity': 0.7794657259059666, 'fidelity_variance': 0.0031811131962821665, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000026_robustness.json,0.8235725807247732,0.7794657259059666,0.0031811131962821665,0.009932475164532661,-1.8649630728617694e-09,1.0,364.1700744628906
3.14,0.6609995410776928,10.165597255171019,0.7746622558780656,0.695122027287398,5.3426517882478795,104.386,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000027.pt,1.6409677340102966,0.8753513525265727,0.008416860612977218,0.7989515487176603,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000027_control_plan.npz,180.0,1.5707963267948966,8,27,"{'sigma_1p0': {'average_fidelity': 0.8538082083944257, 'average_gate_fidelity': 0.8172602604930324, 'fidelity_variance': 0.0013966725005621025, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000027_robustness.json,0.8538082083944257,0.8172602604930324,0.0013966725005621025,0.009952614083886147,-4.217359794722597e-09,1.0,307.83477783203125
3.14,0.8847681397272984,10.460236892459456,0.7691420323347736,0.6966889076079892,5.2875826571031785,103.686,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000028.pt,1.5739358655493463,0.881828100322413,0.008402173554778253,0.8064895352798257,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000028_control_plan.npz,180.0,1.5707963267948966,8,28,"{'sigma_1p0': {'average_fidelity': 0.8506163558858518, 'average_gate_fidelity': 0.8132704448573146, 'fidelity_variance': 0.002072190080380744, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000028_robustness.json,0.8506163558858518,0.8132704448573146,0.002072190080380744,0.009975350461900234,2.9669866563608593e-10,1.0,360.3437194824219
3.14,0.8310172453737581,10.325735959662234,0.7769058031445913,0.6963776745734388,5.242646579431093,103.0425,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000029.pt,1.4951069956607346,0.8897254772897566,0.008393679319526908,0.7987796538571033,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000029_control_plan.npz,180.0,1.5707963267948966,8,29,"{'sigma_1p0': {'average_fidelity': 0.8690110458226322, 'average_gate_fidelity': 0.83626380727829, 'fidelity_variance': 0.0017267332064718653, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000029_robustness.json,0.8690110458226322,0.83626380727829,0.0017267332064718653,0.009986870922148228,7.417467084991358e-09,1.0,340.2591247558594
3.14,0.761160782202804,10.185703522343013,0.7818617003161409,0.6943159743301619,5.242591960895331,102.6485,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000030.pt,1.3388650399347548,0.9050612904192101,0.00839484483767563,0.7888086195992697,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000030_control_plan.npz,180.0,1.5707963267948966,8,30,"{'sigma_1p0': {'average_fidelity': 0.8786772062343261, 'average_gate_fidelity': 0.8483465077929077, 'fidelity_variance': 0.0013433491243224327, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000030_robustness.json,0.8786772062343261,0.8483465077929077,0.0013433491243224327,0.009981409646570683,-4.026624866870776e-10,1.0,339.8354797363281
3.14,0.7894919934005725,10.220307512604561,0.7816448678309118,0.6947264197513107,5.205807442835083,102.224,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000031.pt,1.2940765840450053,0.9094689252595177,0.008444484474853969,0.7683022931531001,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000031_control_plan.npz,180.0,1.5707963267948966,8,31,"{'sigma_1p0': {'average_fidelity': 0.8836698362860539, 'average_gate_fidelity': 0.8545872953575674, 'fidelity_variance': 0.0016195579398075152, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000031_robustness.json,0.8836698362860539,0.8545872953575674,0.0016195579398075152,0.009934675879776478,-5.255805124448898e-09,1.0,343.01654052734375
3.14,0.7558052975127307,10.109868640571193,0.7902269519052812,0.6956332862111274,5.174299451982953,101.9335,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000032.pt,1.2406811253089574,0.9149759918522583,0.008432044507407345,0.7568175481444104,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000032_control_plan.npz,180.0,1.5707963267948966,8,32,"{'sigma_1p0': {'average_fidelity': 0.8850774979352143, 'average_gate_fidelity': 0.8563468724190176, 'fidelity_variance': 0.0017143452754115182, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000032_robustness.json,0.8850774979352143,0.8563468724190176,0.0017143452754115182,0.009933066554367542,-2.924601227860535e-09,1.0,325.6844787597656
3.14,0.7597687575843517,10.118120401704495,0.7897415980422725,0.6955767624542868,5.155430669903072,101.426,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000033.pt,1.1363573830725282,0.9257634884752994,0.008419455449682714,0.7381264335324546,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000033_control_plan.npz,180.0,1.5707963267948966,8,33,"{'sigma_1p0': {'average_fidelity': 0.8926400834151004, 'average_gate_fidelity': 0.8658001042688753, 'fidelity_variance': 0.0011419998829313497, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000033_robustness.json,0.8926400834151004,0.8658001042688753,0.0011419998829313497,0.009936586022377014,8.05324962271925e-09,1.0,325.4617004394531
3.14,0.7627744442261979,10.061025262106876,0.7945625265369916,0.6943876083250593,5.1171835752093795,101.288,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000034.pt,1.0653762848068964,0.9336636726639708,0.008443405385225696,0.7281133203694885,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000034_control_plan.npz,180.0,1.5707963267948966,8,34,"{'sigma_1p0': {'average_fidelity': 0.8942355358567092, 'average_gate_fidelity': 0.8677944198208863, 'fidelity_variance': 0.001466627736517607, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000034_robustness.json,0.8942355358567092,0.8677944198208863,0.001466627736517607,0.009939838200807571,-9.367201236898381e-09,1.0,322.61358642578125
3.14,0.71411361995852,9.945810510871187,0.8012643658189326,0.6944340549101992,5.092162885128922,100.9355,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000035.pt,1.0492737711269278,0.9354630997446437,0.008450509490364565,0.723735491607203,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000035_control_plan.npz,180.0,1.5707963267948966,8,35,"{'sigma_1p0': {'average_fidelity': 0.8988421545346178, 'average_gate_fidelity': 0.8735526931682719, 'fidelity_variance': 0.0008171246917709471, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000035_robustness.json,0.8988421545346178,0.8735526931682719,0.0008171246917709471,0.009958173148334026,3.729926145723539e-09,1.0,300.58831787109375
3.14,0.6691990259076298,9.886109573990858,0.8044693927249786,0.6961604475333015,5.105605821784931,100.8735,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000036.pt,0.9803397271195718,0.9428489493147525,0.008453468441614436,0.6946503174785579,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000036_control_plan.npz,180.0,1.5707963267948966,8,36,"{'sigma_1p0': {'average_fidelity': 0.9064364994858262, 'average_gate_fidelity': 0.8830456243572826, 'fidelity_variance': 0.0009402015673314687, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000036_robustness.json,0.9064364994858262,0.8830456243572826,0.0009402015673314687,0.009940880350768566,8.689032826580956e-10,1.0,318.412841796875
3.14,0.6772434441064799,9.876119747300567,0.806911418088944,0.6967990484083527,5.093244173667505,100.6545,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000037.pt,0.9347535945388545,0.9475106500234102,0.008492750805801093,0.6709956002661253,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000037_control_plan.npz,180.0,1.5707963267948966,8,37,"{'sigma_1p0': {'average_fidelity': 0.9095728144112587, 'average_gate_fidelity': 0.8869660180140734, 'fidelity_variance': 0.0015269944795711606, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000037_robustness.json,0.9095728144112587,0.8869660180140734,0.0015269944795711606,0.009992857463657856,-3.8994683038140465e-09,1.0,302.575439453125
3.14,0.6057421027448009,9.721675391084554,0.8139202064681529,0.6955135353021281,5.062968111458288,100.464,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000038.pt,0.8510258226870776,0.9588794073745458,0.0084574533530727,0.6466182913624693,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000038_control_plan.npz,180.0,1.5707963267948966,8,38,"{'sigma_1p0': {'average_fidelity': 0.9154577834434745, 'average_gate_fidelity': 0.8943222293043434, 'fidelity_variance': 0.0009509216574248229, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000038_robustness.json,0.9154577834434745,0.8943222293043434,0.0009509216574248229,0.009948072955012321,-1.6530354862709373e-09,1.0,288.3001403808594
3.14,0.7645655257432346,9.903016262184087,0.8102536615238543,0.6940987351679394,5.01281026012689,99.977,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000039.pt,0.8347165810051687,0.9613500097983892,0.00844734800156022,0.6272907418355749,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000039_control_plan.npz,180.0,1.5707963267948966,8,39,"{'sigma_1p0': {'average_fidelity': 0.9180962722758864, 'average_gate_fidelity': 0.8976203403448578, 'fidelity_variance': 0.0006859183553239392, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000039_robustness.json,0.9180962722758864,0.8976203403448578,0.0006859183553239392,0.009951392188668251,-1.602172794434864e-08,1.0,311.1645202636719
3.14,0.7314161395402609,9.858808877461176,0.8125969391197715,0.6953362129118632,4.993832245338365,99.544,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000040.pt,0.8630644423628114,0.9592320948448962,0.008418826282850045,0.6292648148483129,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000040_control_plan.npz,180.0,1.5707963267948966,8,40,"{'sigma_1p0': {'average_fidelity': 0.9151159821978248, 'average_gate_fidelity': 0.8938949777472811, 'fidelity_variance': 0.0007354425063611704, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000040_robustness.json,0.9151159821978248,0.8938949777472811,0.0007354425063611704,0.009985008276998997,2.90340840258807e-09,1.0,319.4721374511719
3.14,0.6678033138878443,9.737630887525585,0.8180097607270704,0.6949925180908444,4.985910802975678,99.301,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000041.pt,0.8609686501296447,0.9609908970489438,0.0084215275374631,0.6303595063167141,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000041_control_plan.npz,180.0,1.5707963267948966,8,41,"{'sigma_1p0': {'average_fidelity': 0.9183934503334812, 'average_gate_fidelity': 0.8979918129168516, 'fidelity_variance': 0.0007836505961442715, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000041_robustness.json,0.9183934503334812,0.8979918129168516,0.0007836505961442715,0.009984172880649567,5.6584674723580974e-09,1.0,291.41192626953125
3.14,0.613499519059156,9.609106534307745,0.8260918445325715,0.6956525460574305,4.9647550496549195,99.0825,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000042.pt,0.8472985878742204,0.9626313275723721,0.008428616372125502,0.6198249435187269,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000042_control_plan.npz,180.0,1.5707963267948966,8,42,"{'sigma_1p0': {'average_fidelity': 0.9192479350388606, 'average_gate_fidelity': 0.8990599187985755, 'fidelity_variance': 0.0010533528968097933, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000042_robustness.json,0.9192479350388606,0.8990599187985755,0.0010533528968097933,0.0024954311084002256,1.1020236945213924e-09,1.0,280.524169921875
3.14,0.6095140512033904,9.58741760259763,0.8288426812764799,0.6966330364159036,4.948691101180985,98.687,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000043.pt,0.8345535702130132,0.9657959677084503,0.008431399061473928,0.6090651895855529,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000043_control_plan.npz,180.0,1.5707963267948966,8,43,"{'sigma_1p0': {'average_fidelity': 0.9200995106456591, 'average_gate_fidelity': 0.9001243883070735, 'fidelity_variance': 0.0007513795888114297, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000043_robustness.json,0.9200995106456591,0.9001243883070735,0.0007513795888114297,0.009944722056388855,7.120768419355272e-09,1.0,277.6590270996094
3.14,0.6157276714034924,9.601488628970442,0.827689609609796,0.6962657053664906,4.906442890691735,98.2975,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000044.pt,0.8489862525542856,0.9641827750317459,0.008442238348582714,0.6096737032771448,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000044_control_plan.npz,180.0,1.5707963267948966,8,44,"{'sigma_1p0': {'average_fidelity': 0.9215225705223976, 'average_gate_fidelity': 0.901903213152997, 'fidelity_variance': 0.0007497326964976199, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000044_robustness.json,0.9215225705223976,0.901903213152997,0.0007497326964976199,0.009965774603188038,1.6954210257935642e-10,1.0,275.36065673828125
3.14,0.5631580698679012,9.52586597204268,0.830206829162989,0.6964776193804669,4.9200220387178835,98.154,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000045.pt,0.8217739728710035,0.9683485022847149,0.008389456891509868,0.5775432939289111,110.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000045_control_plan.npz,180.0,1.5707963267948966,8,45,"{'sigma_1p0': {'average_fidelity': 0.9281965847878187, 'average_gate_fidelity': 0.9102457309847733, 'fidelity_variance': 0.0010448466294628036, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000045_robustness.json,0.9281965847878187,0.9102457309847733,0.0010448466294628036,0.009918506257236004,-3.6875407172232144e-09,1.0,269.2815856933594
3.14,0.6194436571373493,9.568668741893285,0.8304241450181175,0.695346653493711,4.860441803149308,97.7595,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000046.pt,0.8043154599666891,0.9676229541939352,0.008435806195339965,0.5710270136155237,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000046_control_plan.npz,180.0,1.5707963267948966,8,46,"{'sigma_1p0': {'average_fidelity': 0.9242798539352926, 'average_gate_fidelity': 0.9053498174191158, 'fidelity_variance': 0.0005704020475980725, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000046_robustness.json,0.9242798539352926,0.9053498174191158,0.0005704020475980725,0.00993504747748375,-1.1867946625443437e-09,1.0,294.61376953125
3.14,0.510739974541183,9.408402501060895,0.8373591701466585,0.6971254227986297,4.88561362045068,97.782,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000047.pt,0.798641691028206,0.9673992779901116,0.008458833821569598,0.5632064668205587,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000047_control_plan.npz,180.0,1.5707963267948966,8,47,"{'sigma_1p0': {'average_fidelity': 0.923569797873848, 'average_gate_fidelity': 0.90446224734231, 'fidelity_variance': 0.0008984564948063726, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000047_robustness.json,0.923569797873848,0.90446224734231,0.0008984564948063726,0.009952498599886894,3.814697446813398e-09,1.0,269.8887023925781
3.14,0.46927706772158617,9.298161905480086,0.8420795724254786,0.6949680562013285,4.855139809170601,97.7525,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000048.pt,0.8057230170306575,0.969582783339809,0.008404661098040491,0.5675457835802198,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000048_control_plan.npz,180.0,1.5707963267948966,8,48,"{'sigma_1p0': {'average_fidelity': 0.9253412142027003, 'average_gate_fidelity': 0.9066765177533751, 'fidelity_variance': 0.0008631419322913947, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000048_robustness.json,0.9253412142027003,0.9066765177533751,0.0008631419322913947,0.009988521225750446,2.2252401310485226e-10,1.0,259.196533203125
3.14,0.49347351531510025,9.308152392901146,0.8441338326765351,0.6956017204351395,4.846635647879985,97.321,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000049.pt,0.7756252708684706,0.9719633020535543,0.008345585009632422,0.5401676926011756,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000049_control_plan.npz,180.0,1.5707963267948966,8,49,"{'sigma_1p0': {'average_fidelity': 0.927901754372315, 'average_gate_fidelity': 0.9098771929653938, 'fidelity_variance': 0.0006877024598853373, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000049_robustness.json,0.927901754372315,0.9098771929653938,0.0006877024598853373,0.0099345026537776,-4.143184906268971e-09,1.0,267.95318603515625
3.14,0.48627187337258904,9.264269580727731,0.8468528315538691,0.6946526022893832,4.80788267302092,97.1565,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_3.140000\checkpoints\iter_000050.pt,0.7896353716256157,0.9711034296857075,0.008333201813523898,0.5461059689475769,112.0,runs\runtime\gamma_1.570796\alpha_3.140000\plans\iter_000050_control_plan.npz,180.0,1.5707963267948966,8,50,"{'sigma_1p0': {'average_fidelity': 0.9272485278896604, 'average_gate_fidelity': 0.9090606598620753, 'fidelity_variance': 0.0005448024206328746, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_3.140000\robustness\iter_000050_robustness.json,0.9272485278896604,0.9090606598620753,0.0005448024206328746,0.009978186339139938,2.543131483179195e-09,1.0,257.9992370605469
