method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
noise,0.358,60,0.995833919985818,0.9947923999822724,3.836597127371513e-06
noise,0.359,60,0.9953967441150438,0.9942459301438048,6.018350368555262e-06
noise,0.36,60,0.9955279797299964,0.9944099746624956,6.825389955325114e-06
noise,0.361,60,0.9956374946246594,0.9945468682808244,4.856844894198594e-06
noise,0.362,60,0.9955799548442053,0.9944749435552565,4.053188790737227e-06
noise,0.363,60,0.9958118468301528,0.9947648085376912,3.234443591668187e-06
noise,0.364,60,0.9954311869606296,0.9942889837007872,4.004055151926113e-06
noise,0.365,60,0.9955985991570302,0.9944982489462878,3.9263056469425126e-06
noise,0.366,60,0.9957260865052624,0.994657608131578,4.063341110772022e-06
noise,0.367,60,0.99550748246287,0.9943843530785874,4.286746887664078e-06
noise,0.368,60,0.9952660433667314,0.994082554208414,4.152858644907037e-06
noise,0.369,60,0.99553563794945,0.9944195474368124,5.51312278824596e-06
noise,0.37,60,0.99543431436994,0.9942928929624252,5.1623883516507785e-06
noise,0.371,60,0.9953953375700806,0.994244171962601,4.244113813259194e-06
noise,0.372,60,0.995078705795606,0.9938483822445074,4.246969807583803e-06
noise,0.373,60,0.9955063457227276,0.9943829321534096,5.424367576821895e-06
noise,0.374,60,0.9950046899398872,0.9937558624248588,5.0396998280004684e-06
noise,0.375,60,0.9953941593302204,0.9942426991627756,5.585420381394496e-06
noise,0.376,60,0.9953280067653166,0.9941600084566458,5.207580795968465e-06
noise,0.377,60,0.9953719730357836,0.9942149662947296,3.995510100074956e-06
noise,0.378,60,0.99495512948926,0.9936939118615752,8.282968103770981e-06
noise,0.379,60,0.9951959492374738,0.993994936546842,6.425205199259005e-06
noise,0.38,60,0.9946958507449246,0.9933698134311556,7.884994957650793e-06
noise,0.381,60,0.995053977955153,0.9938174724439414,5.962590372289321e-06
noise,0.382,60,0.9952372995066882,0.99404662438336,4.407133031741271e-06
noise,0.383,60,0.9955840302907868,0.9944800378634832,5.661718528827636e-06
noise,0.384,60,0.99540457610098,0.9942557201262248,5.512870704795816e-06
noise,0.385,60,0.9948322909006798,0.9935403636258496,6.056530404874118e-06
noise,0.386,60,0.9947212887874052,0.9934016109842568,9.939773111187129e-06
noise,0.387,60,0.9951237341004512,0.9939046676255636,5.662901735380189e-06
noise,0.388,60,0.9945414985207034,0.9931768731508792,6.68136106947776e-06
noise,0.389,60,0.995131969824138,0.9939149622801728,4.516163899904849e-06
noise,0.39,60,0.995014320766414,0.9937679009580174,4.418651515310344e-06
noise,0.391,60,0.9951518933236604,0.9939398666545756,3.838296290542538e-06
noise,0.392,60,0.9946670790305,0.9933338487881253,7.476233894118611e-06
noise,0.393,60,0.9949790262484433,0.9937237828105538,4.281814039187544e-06
noise,0.394,60,0.9948999360104946,0.9936249200131184,6.283701257226798e-06
