sigma_mhz,adam_fidelity_raw,adam_fidelity_ewma,adam_variance_raw,adam_variance_ewma,nominal_fidelity_raw,nominal_fidelity_ewma,nominal_variance_raw,nominal_variance_ewma,noise_fidelity_raw,noise_fidelity_ewma,noise_variance_raw,noise_variance_ewma
1.07,0.9623029743386018,0.9629017069703902,0.0002295281198116,0.00014863787750945352,0.9576221288040204,0.9693768279747447,0.0003674124059048,0.00020273838356455644,0.970976429499987,0.9795119338129507,0.0002265583296951,0.00010318415905113586
1.08,0.9590220080447246,0.9627466067829787,0.0004798413001097,0.00015756715785259358,0.9544152773741396,0.9687787044227417,0.0004951509066019,0.00021062185703094263,0.9662325988598884,0.9789810608304377,0.0003076333506341,0.0001086961315218312
1.09,0.9553759437354352,0.9624521712748988,0.000371389739684,0.00016331878892713385,0.9505777703968749,0.9680516326216203,0.0006610852921751,0.00022273890972635037,0.9683627891406918,0.9785568932623728,0.0001681760631635,0.00011029608705604833
1.1,0.9556497586702344,0.9621806342040412,0.000329119242754,0.0001677688443700684,0.9507796035540932,0.9673621719179949,0.0004756070991982,0.00022952584810276308,0.9699896902013784,0.9782149097103858,0.0002155010566963,0.00011311977020627808
1.11,0.9568471361214024,0.9619678822773512,0.0003478866829552,0.0001725928117955466,0.9521673441693654,0.9667560539764198,0.0005574949843301,0.00023830961123333779,0.9675440267887724,0.9777892508152516,0.000205515158449,0.00011559432989813578
1.12,0.9592699672825148,0.9618603356055307,0.0003535888693688,0.00017743018533438175,0.954957946670289,0.9662857473963448,0.0003694288275857,0.00024181395622360926,0.9647071105232692,0.9772677589775236,0.0002887780833652,0.00012022290865067943
1.13,0.9554658035030092,0.9616055959825016,0.0003091115674409,0.00018094240746376264,0.9508746524240372,0.9656718140450423,0.0006319313595856,0.0002522192159135193,0.9654319048352186,0.976796252857279,0.0002880136852399,0.0001246982450210553
1.14,0.9560577908170288,0.9613847247589166,0.0003115839743431,0.00018442000720200703,0.9514618464550004,0.9651060816815035,0.0003594986416257,0.00025507492954041013,0.966389940463742,0.9763819529886258,0.000311382703395,0.00012966767273907365
1.15,0.9515353551763546,0.9609928319313258,0.0003204978126565,0.00018803534581937362,0.9466954782013636,0.9643735491681273,0.0004869023181647,0.0002612341596063075,0.9646274953503448,0.97591425933554,0.0003164575744921,0.0001346303390819525
1.16,0.9551128574687732,0.9607590098240859,0.000456424176927,0.00019515258885313444,0.950827984562606,0.963834898451192,0.0008111654882339,0.0002758174598933154,0.963107954422632,0.9754050058991923,0.0003730464632236,0.00014095275381016797
1.17,0.9518986722644348,0.9604068648160224,0.0003816688575469,0.00020008968203946115,0.9470896046500948,0.963169373962885,0.0007813175484046,0.0002891980677092171,0.9647720025348832,0.9749824081109867,0.0002616181566518,0.00014414677191039552
1.18,0.952565075152402,0.9600953655076849,0.0005110343512316,0.00020830578618592787,0.9479044185215032,0.9625630043373576,0.0008102162549561,0.00030296495330897806,0.9643901357522986,0.9745616514144942,0.0003263632811613,0.00014896148644176428
