method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
adam_noise,0.355,60,0.9834283301017998,0.9792854126272496,1.3407236065803355e-05
adam_noise,0.356,60,0.9834426249005912,0.979303281125739,1.9773055325191316e-05
adam_noise,0.357,60,0.9834814681219003,0.9793518351523753,2.2066443189997412e-05
adam_noise,0.358,60,0.9841759415122276,0.9802199268902844,1.6137320082196182e-05
adam_noise,0.359,60,0.9828328559819085,0.9785410699773857,2.7224177808374024e-05
adam_noise,0.36,60,0.9833572862678704,0.979196607834838,2.1294938298380396e-05
adam_noise,0.361,60,0.9832886939978925,0.9791108674973656,1.989799440434838e-05
adam_noise,0.362,60,0.9833967340031052,0.9792459175038815,1.904451862008417e-05
adam_noise,0.363,60,0.9836269323974286,0.9795336654967856,2.1457026628410314e-05
adam_noise,0.364,60,0.9829977850720906,0.9787472313401132,1.883739161373923e-05
adam_noise,0.365,60,0.9832232183038219,0.9790290228797771,2.1142504058822654e-05
adam_noise,0.366,60,0.9837571371800199,0.9796964214750249,2.9969317654046513e-05
adam_noise,0.367,60,0.983645971785345,0.9795574647316811,2.2151905575856102e-05
adam_noise,0.368,60,0.9830106060341599,0.9787632575427002,1.9956134672938694e-05
adam_noise,0.369,60,0.9826925996368516,0.9783657495460648,2.3466697596495596e-05
adam_noise,0.37,60,0.9828937259131506,0.9786171573914383,2.0130532528022684e-05
adam_noise,0.371,60,0.983630154058428,0.9795376925730347,2.6320670038602532e-05
adam_noise,0.372,60,0.9831745141963819,0.9789681427454774,2.4335058141062755e-05
adam_noise,0.373,60,0.9820735740923454,0.977591967615432,2.5256873106500815e-05
adam_noise,0.374,60,0.9826070955532518,0.9782588694415646,2.8039405019557447e-05
adam_noise,0.375,60,0.9835275057778831,0.9794093822223539,2.1007067046136527e-05
adam_noise,0.376,60,0.983708889075857,0.9796361113448211,1.8184288912680598e-05
adam_noise,0.377,60,0.9827694616147682,0.9784618270184603,2.8149550851799492e-05
adam_noise,0.378,60,0.9826962297664731,0.9783702872080914,2.9714153670784225e-05
adam_noise,0.379,60,0.9838561834646911,0.9798202293308639,3.1109496016515536e-05
adam_noise,0.38,60,0.98397014486525,0.9799626810815628,2.3252794975434786e-05
adam_noise,0.381,60,0.9841369366772348,0.9801711708465436,1.5235448463463906e-05
adam_noise,0.382,60,0.9830508437689883,0.9788135547112354,2.7081155097169317e-05
adam_noise,0.383,60,0.9834126843692035,0.9792658554615045,2.3323916382733588e-05
adam_noise,0.384,60,0.9837515686421918,0.9796894608027399,2.263909333011389e-05
adam_noise,0.385,60,0.9836087364812258,0.9795109206015322,1.5813481568679484e-05
adam_noise,0.386,60,0.9828976196097283,0.9786220245121602,2.9271331608755342e-05
adam_noise,0.387,60,0.9838711805951864,0.9798389757439833,2.4965687892382683e-05
adam_noise,0.388,60,0.9833488044304821,0.9791860055381025,1.847954181810634e-05
adam_noise,0.389,60,0.9818902597094876,0.9773628246368595,3.218352815958795e-05
adam_noise,0.39,60,0.982659864693463,0.9783248308668285,1.9555095395309868e-05
adam_noise,0.391,60,0.9832172055753358,0.9790215069691699,1.9826992751793078e-05
adam_noise,0.392,60,0.9824908495323484,0.9781135619154357,2.7512560810022926e-05
adam_noise,0.393,60,0.9825177566720754,0.9781471958400941,2.8691180775593517e-05
adam_noise,0.394,60,0.9814908699114092,0.9768635873892614,2.337395797604002e-05
adam_noise,0.395,60,0.9830783034736413,0.9788478793420514,2.1689604911772977e-05
adam_noise,0.396,60,0.9830989602980282,0.9788737003725352,2.22887750193311e-05
adam_noise,0.397,60,0.983335500029817,0.9791693750372711,2.7742730602979282e-05
adam_noise,0.398,60,0.9823626954868019,0.9779533693585024,2.6555264583231344e-05
adam_noise,0.399,60,0.9823311346346539,0.9779139182933175,2.5100882837866377e-05
adam_noise,0.4,60,0.9824914848746027,0.9781143560932536,2.354312398618695e-05
adam_noise,0.401,60,0.983095441058509,0.978869301323136,3.0303524208779657e-05
adam_noise,0.402,60,0.9831968597836376,0.9789960747295471,2.1208888629145512e-05
adam_noise,0.403,60,0.9834490005499866,0.9793112506874834,3.499867292580508e-05
adam_noise,0.404,60,0.9832372522325523,0.9790465652906903,2.4529236048343413e-05
adam_noise,0.405,60,0.9828872328811402,0.9786090411014252,2.3894368570298483e-05
adam_noise,0.406,60,0.9812953314837389,0.9766191643546737,3.477387450553897e-05
adam_noise,0.407,60,0.9830853788990492,0.9788567236238115,2.875394349745164e-05
adam_noise,0.408,60,0.981717310892141,0.9771466386151761,2.805915340111961e-05
adam_noise,0.409,60,0.9825035839540818,0.9781294799426019,4.568418577145709e-05
adam_noise,0.41,60,0.9829067148829271,0.9786333936036588,2.7290437710972635e-05
adam_noise,0.411,60,0.9829752146954753,0.9787190183693443,2.1089908547524362e-05
adam_noise,0.412,60,0.9827227931826219,0.9784034914782777,2.7642175045648245e-05
adam_noise,0.413,60,0.9825960996869831,0.9782451246087287,2.5595681300188694e-05
adam_noise,0.414,60,0.98249732690772,0.97812165863465,3.142543001326032e-05
adam_noise,0.415,60,0.9811439269999558,0.9764299087499445,3.504571429246842e-05
adam_noise,0.416,60,0.9824869597211106,0.978108699651388,2.639606017725388e-05
adam_noise,0.417,60,0.9832696767964294,0.9790870959955367,2.232318032054459e-05
adam_noise,0.418,60,0.9829744378538866,0.978718047317358,2.8953411893415265e-05
adam_noise,0.419,60,0.9821588101389143,0.9776985126736427,2.1386592540384612e-05
adam_noise,0.42,60,0.9825681597958948,0.9782101997448684,2.4651745900813163e-05
adam_noise,0.421,60,0.9821106889467043,0.9776383611833803,2.530028113132327e-05
adam_noise,0.422,60,0.9826456441969413,0.9783070552461767,3.2580456955901954e-05
adam_noise,0.423,60,0.9822272560283555,0.9777840700354444,2.276700435293021e-05
adam_noise,0.424,60,0.9813663058301375,0.9767078822876719,3.939897627660391e-05
adam_noise,0.425,60,0.9806916271369778,0.9758645339212223,3.940653920558475e-05
adam_noise,0.426,60,0.9823840592871648,0.977980074108956,2.957127030650642e-05
adam_noise,0.427,60,0.9823446931340591,0.9779308664175737,4.152845355463511e-05
adam_noise,0.428,60,0.9828187392279141,0.9785234240348925,2.4789931188831673e-05
adam_noise,0.429,60,0.9831113924017878,0.9788892405022348,2.3393473888808414e-05
